FileName,EggCount,Day,Repeat ,Condition,
well_12_2023-11-09_142205_.jpg,21,D1,2,Rap_0.1,
well_13_2023-11-09_142211_.jpg,19,D1,2,Rap_0.1,
well_14_2023-11-09_142216_.jpg,7,D1,2,Rap_0.1,
well_15_2023-11-09_142222_.jpg,8,D1,2,Rap_0.1,
well_16_2023-11-09_142228_.jpg,16,D1,2,Rap_0.1,
well_17_2023-11-09_142233_.jpg,20,D1,2,Rap_0.1,
well_18_2023-11-09_142239_.jpg,58,D1,2,Rap_0.1,
well_19_2023-11-09_142244_.jpg,26,D1,2,Rap_0.1,
well_20_2023-11-09_142250_.jpg,1,D1,2,Rap_0.1,
well_21_2023-11-09_142255_.jpg,16,D1,2,Rap_0.1,
well_22_2023-11-09_142301_.jpg,0,D1,2,Rap_0.1,
well_23_2023-11-09_142307_.jpg,6,D1,2,Rap_0.1,
well_24_2023-11-09_142312_.jpg,26,D1,2,Rap_0.1,
well_1_2023-11-09_151520_.jpg,70,D3,2,Rap_0.1,
well_2_2023-11-09_151058_.jpg,93,D3,2,Rap_0.1,
well_3_2023-11-09_151103_.jpg,53,D3,2,Rap_0.1,
well_4_2023-11-09_151109_.jpg,37,D3,2,Rap_0.1,
well_5_2023-11-09_151114_.jpg,20,D3,2,Rap_0.1,
well_6_2023-11-09_151120_.jpg,95,D3,2,Rap_0.1,
well_7_2023-11-09_151125_.jpg,59,D3,2,Rap_0.1,
well_8_2023-11-09_151131_.jpg,38,D3,2,Rap_0.1,
well_9_2023-11-09_151136_.jpg,34,D3,2,Rap_0.1,
well_10_2023-11-09_151142_.jpg,53,D3,2,Rap_0.1,
well_11_2023-11-09_151148_.jpg,67,D3,2,Rap_0.1,
well_12_2023-11-09_151153_.jpg,7,D3,2,Rap_0.1,
well_13_2023-11-09_151159_.jpg,74,D3,2,Rap_0.1,
well_14_2023-11-09_151204_.jpg,0,D3,2,Rap_0.1,
well_15_2023-11-09_151210_.jpg,96,D3,2,Rap_0.1,
well_16_2023-11-09_151216_.jpg,34,D3,2,Rap_0.1,
well_17_2023-11-09_151221_.jpg,59,D3,2,Rap_0.1,
well_18_2023-11-09_151227_.jpg,5,D3,2,Rap_0.1,
well_19_2023-11-09_151232_.jpg,15,D3,2,Rap_0.1,
well_20_2023-11-09_151238_.jpg,41,D3,2,Rap_0.1,
well_21_2023-11-09_151244_.jpg,44,D3,2,Rap_0.1,
well_22_2023-11-09_151249_.jpg,31,D3,2,Rap_0.1,
well_23_2023-11-09_151255_.jpg,31,D3,2,Rap_0.1,
well_24_2023-11-09_151300_.jpg,66,D3,2,Rap_0.1,
well_1_2023-12-13_141428_.jpg,4,D7,2,Rap_0.1,
well_2_2023-12-13_141434_.jpg,2,D7,2,Rap_0.1,
well_3_2023-12-13_141440_.jpg,7,D7,2,Rap_0.1,
well_4_2023-12-13_141446_.jpg,7,D7,2,Rap_0.1,
well_5_2023-12-13_141451_.jpg,21,D7,2,Rap_0.1,
well_6_2023-12-13_141457_.jpg,3,D7,2,Rap_0.1,
well_7_2023-12-13_141503_.jpg,21,D7,2,Rap_0.1,
well_8_2023-12-13_141508_.jpg,12,D7,2,Rap_0.1,
well_9_2023-12-13_141514_.jpg,27,D7,2,Rap_0.1,
well_10_2023-12-13_141519_.jpg,2,D7,2,Rap_0.1,
well_11_2023-12-13_141525_.jpg,34,D7,2,Rap_0.1,
well_12_2023-12-13_141530_.jpg,43,D7,2,Rap_0.1,
well_13_2023-12-13_141536_.jpg,15,D7,2,Rap_0.1,
well_14_2023-12-13_141542_.jpg,8,D7,2,Rap_0.1,
well_15_2023-12-13_141547_.jpg,10,D7,2,Rap_0.1,
well_16_2023-12-13_141553_.jpg,31,D7,2,Rap_0.1,
well_17_2023-12-13_141558_.jpg,0,D7,2,Rap_0.1,
well_18_2023-12-13_141604_.jpg,2,D7,2,Rap_0.1,
well_19_2023-12-13_141609_.jpg,3,D7,2,Rap_0.1,
well_20_2023-12-13_141615_.jpg,1,D7,2,Rap_0.1,
well_21_2023-12-13_141621_.jpg,5,D7,2,Rap_0.1,
well_22_2023-12-13_141626_.jpg,1,D7,2,Rap_0.1,
well_23_2023-12-13_141632_.jpg,3,D7,2,Rap_0.1,
well_24_2023-12-13_141637_.jpg,4,D7,2,Rap_0.1,
well_25_2023-11-09_142318_.jpg,23,D1,2,Rap_25,
well_26_2023-11-09_142323_.jpg,8,D1,2,Rap_25,
well_27_2023-11-09_142329_.jpg,21,D1,2,Rap_25,
well_28_2023-11-09_142334_.jpg,21,D1,2,Rap_25,
well_29_2023-11-09_142340_.jpg,10,D1,2,Rap_25,
well_30_2023-11-09_142345_.jpg,10,D1,2,Rap_25,
well_31_2023-11-09_142351_.jpg,18,D1,2,Rap_25,
well_32_2023-11-09_142357_.jpg,9,D1,2,Rap_25,
well_33_2023-11-09_142402_.jpg,22,D1,2,Rap_25,
well_34_2023-11-09_142408_.jpg,0,D1,2,Rap_25,
well_35_2023-11-09_142413_.jpg,8,D1,2,Rap_25,
well_36_2023-11-09_142419_.jpg,5,D1,2,Rap_25,
well_37_2023-11-09_142424_.jpg,1,D1,2,Rap_25,
well_38_2023-11-09_142430_.jpg,23,D1,2,Rap_25,
well_39_2023-11-09_142435_.jpg,7,D1,2,Rap_25,
well_40_2023-11-09_142441_.jpg,24,D1,2,Rap_25,
well_41_2023-11-09_142447_.jpg,19,D1,2,Rap_25,
well_42_2023-11-09_142452_.jpg,22,D1,2,Rap_25,
well_43_2023-11-09_142458_.jpg,9,D1,2,Rap_25,
well_44_2023-11-09_142504_.jpg,4,D1,2,Rap_25,
well_45_2023-11-09_142509_.jpg,2,D1,2,Rap_25,
well_46_2023-11-09_142515_.jpg,28,D1,2,Rap_25,
well_47_2023-11-09_142520_.jpg,10,D1,2,Rap_25,
well_48_2023-11-09_142526_.jpg,21,D1,2,Rap_25,
well_25_2023-11-09_151306_.jpg,1,D3,2,Rap_25,
well_26_2023-11-09_151311_.jpg,18,D3,2,Rap_25,
well_27_2023-11-09_151317_.jpg,18,D3,2,Rap_25,
well_28_2023-11-09_151323_.jpg,33,D3,2,Rap_25,
well_29_2023-11-09_151328_.jpg,20,D3,2,Rap_25,
well_30_2023-11-09_151334_.jpg,6,D3,2,Rap_25,
well_31_2023-11-09_151339_.jpg,0,D3,2,Rap_25,
well_32_2023-11-09_151345_.jpg,7,D3,2,Rap_25,
well_33_2023-11-09_151350_.jpg,6,D3,2,Rap_25,
well_34_2023-11-09_151356_.jpg,15,D3,2,Rap_25,
well_35_2023-11-09_151402_.jpg,18,D3,2,Rap_25,
well_36_2023-11-09_151407_.jpg,39,D3,2,Rap_25,
well_37_2023-11-09_151413_.jpg,2,D3,2,Rap_25,
well_38_2023-11-09_151418_.jpg,14,D3,2,Rap_25,
well_39_2023-11-09_151424_.jpg,17,D3,2,Rap_25,
well_40_2023-11-09_151430_.jpg,18,D3,2,Rap_25,
well_41_2023-11-09_151435_.jpg,44,D3,2,Rap_25,
well_42_2023-11-09_151441_.jpg,2,D3,2,Rap_25,
well_43_2023-11-09_151446_.jpg,7,D3,2,Rap_25,
well_44_2023-11-09_151452_.jpg,12,D3,2,Rap_25,
well_45_2023-11-09_151458_.jpg,25,D3,2,Rap_25,
well_46_2023-11-09_151503_.jpg,0,D3,2,Rap_25,
well_47_2023-11-09_151509_.jpg,2,D3,2,Rap_25,
well_48_2023-11-09_151514_.jpg,11,D3,2,Rap_25,
well_1_2023-11-09_143118_.jpg,65,D1,2,Chem3_0.1,
well_2_2023-11-09_143123_.jpg,16,D1,2,Chem3_0.1,
well_3_2023-11-09_143129_.jpg,8,D1,2,Chem3_0.1,
well_4_2023-11-09_143135_.jpg,18,D1,2,Chem3_0.1,
well_5_2023-11-09_143140_.jpg,4,D1,2,Chem3_0.1,
well_6_2023-11-09_143146_.jpg,13,D1,2,Chem3_0.1,
well_7_2023-11-09_143151_.jpg,53,D1,2,Chem3_0.1,
well_8_2023-11-09_143157_.jpg,5,D1,2,Chem3_0.1,
well_9_2023-11-09_143202_.jpg,62,D1,2,Chem3_0.1,
well_10_2023-11-09_143208_.jpg,6,D1,2,Chem3_0.1,
well_11_2023-11-09_143213_.jpg,47,D1,2,Chem3_0.1,
well_12_2023-11-09_143219_.jpg,1,D1,2,Chem3_0.1,
well_13_2023-11-09_143225_.jpg,18,D1,2,Chem3_0.1,
well_14_2023-11-09_143230_.jpg,0,D1,2,Chem3_0.1,
well_15_2023-11-09_143236_.jpg,21,D1,2,Chem3_0.1,
well_16_2023-11-09_143241_.jpg,77,D1,2,Chem3_0.1,
well_17_2023-11-09_143247_.jpg,0,D1,2,Chem3_0.1,
well_18_2023-11-09_143252_.jpg,12,D1,2,Chem3_0.1,
well_19_2023-11-09_143258_.jpg,76,D1,2,Chem3_0.1,
well_20_2023-11-09_143304_.jpg,5,D1,2,Chem3_0.1,
well_21_2023-11-09_143309_.jpg,66,D1,2,Chem3_0.1,
well_22_2023-11-09_143315_.jpg,44,D1,2,Chem3_0.1,
well_23_2023-11-09_143320_.jpg,39,D1,2,Chem3_0.1,
well_24_2023-11-09_143326_.jpg,28,D1,2,Chem3_0.1,
well_1_2023-11-09_152852_.jpg,84,D3,2,Chem3_0.1,
well_2_2023-11-09_152858_.jpg,36,D3,2,Chem3_0.1,
well_3_2023-11-09_152903_.jpg,125,D3,2,Chem3_0.1,
well_4_2023-11-09_152909_.jpg,31,D3,2,Chem3_0.1,
well_5_2023-11-09_152915_.jpg,68,D3,2,Chem3_0.1,
well_6_2023-11-09_152920_.jpg,60,D3,2,Chem3_0.1,
well_7_2023-11-09_152926_.jpg,63,D3,2,Chem3_0.1,
well_8_2023-11-09_152931_.jpg,66,D3,2,Chem3_0.1,
well_9_2023-11-09_152937_.jpg,68,D3,2,Chem3_0.1,
well_10_2023-11-09_152942_.jpg,87,D3,2,Chem3_0.1,
well_11_2023-11-09_152948_.jpg,32,D3,2,Chem3_0.1,
well_12_2023-11-09_152954_.jpg,74,D3,2,Chem3_0.1,
well_13_2023-11-09_152959_.jpg,74,D3,2,Chem3_0.1,
well_14_2023-11-09_153005_.jpg,57,D3,2,Chem3_0.1,
well_15_2023-11-09_153011_.jpg,49,D3,2,Chem3_0.1,
well_16_2023-11-09_153016_.jpg,76,D3,2,Chem3_0.1,
well_17_2023-11-09_153022_.jpg,33,D3,2,Chem3_0.1,
well_18_2023-11-09_153029_.jpg,97,D3,2,Chem3_0.1,
well_19_2023-11-09_153034_.jpg,101,D3,2,Chem3_0.1,
well_20_2023-11-09_153040_.jpg,61,D3,2,Chem3_0.1,
well_21_2023-11-09_153045_.jpg,63,D3,2,Chem3_0.1,
well_22_2023-11-09_153051_.jpg,65,D3,2,Chem3_0.1,
well_23_2023-11-09_153057_.jpg,44,D3,2,Chem3_0.1,
well_24_2023-11-09_153102_.jpg,61,D3,2,Chem3_0.1,
well_1_2023-12-13_140510_.jpg,1,D7,2,Chem3_0.1,
well_2_2023-12-13_140515_.jpg,45,D7,2,Chem3_0.1,
well_3_2023-12-13_140521_.jpg,9,D7,2,Chem3_0.1,
well_4_2023-12-13_140526_.jpg,23,D7,2,Chem3_0.1,
well_5_2023-12-13_140532_.jpg,42,D7,2,Chem3_0.1,
well_6_2023-12-13_140537_.jpg,22,D7,2,Chem3_0.1,
well_7_2023-12-13_140543_.jpg,29,D7,2,Chem3_0.1,
well_8_2023-12-13_140549_.jpg,43,D7,2,Chem3_0.1,
well_9_2023-12-13_140554_.jpg,83,D7,2,Chem3_0.1,
well_10_2023-12-13_140600_.jpg,90,D7,2,Chem3_0.1,
well_11_2023-12-13_140605_.jpg,53,D7,2,Chem3_0.1,
well_12_2023-12-13_140611_.jpg,73,D7,2,Chem3_0.1,
well_13_2023-12-13_140616_.jpg,39,D7,2,Chem3_0.1,
well_14_2023-12-13_140622_.jpg,35,D7,2,Chem3_0.1,
well_15_2023-12-13_140628_.jpg,60,D7,2,Chem3_0.1,
well_16_2023-12-13_140633_.jpg,5,D7,2,Chem3_0.1,
well_17_2023-12-13_140639_.jpg,52,D7,2,Chem3_0.1,
well_18_2023-12-13_140644_.jpg,11,D7,2,Chem3_0.1,
well_19_2023-12-13_140650_.jpg,34,D7,2,Chem3_0.1,
well_20_2023-12-13_140655_.jpg,13,D7,2,Chem3_0.1,
well_21_2023-12-13_140701_.jpg,14,D7,2,Chem3_0.1,
well_22_2023-12-13_140707_.jpg,5,D7,2,Chem3_0.1,
well_23_2023-12-13_140712_.jpg,0,D7,2,Chem3_0.1,
well_24_2023-12-13_140718_.jpg,39,D7,2,Chem3_0.1,
well_25_2023-11-09_143331_.jpg,5,D1,2,Chem3_25,
well_26_2023-11-09_143337_.jpg,1,D1,2,Chem3_25,
well_27_2023-11-09_143343_.jpg,2,D1,2,Chem3_25,
well_28_2023-11-09_143348_.jpg,1,D1,2,Chem3_25,
well_29_2023-11-09_143354_.jpg,5,D1,2,Chem3_25,
well_30_2023-11-09_143359_.jpg,17,D1,2,Chem3_25,
well_31_2023-11-09_143405_.jpg,21,D1,2,Chem3_25,
well_32_2023-11-09_143410_.jpg,17,D1,2,Chem3_25,
well_33_2023-11-09_143416_.jpg,6,D1,2,Chem3_25,
well_34_2023-11-09_143421_.jpg,7,D1,2,Chem3_25,
well_35_2023-11-09_143427_.jpg,4,D1,2,Chem3_25,
well_36_2023-11-09_143433_.jpg,22,D1,2,Chem3_25,
well_37_2023-11-09_143438_.jpg,6,D1,2,Chem3_25,
well_38_2023-11-09_143444_.jpg,1,D1,2,Chem3_25,
well_39_2023-11-09_143450_.jpg,12,D1,2,Chem3_25,
well_40_2023-11-09_143455_.jpg,12,D1,2,Chem3_25,
well_41_2023-11-09_143501_.jpg,4,D1,2,Chem3_25,
well_42_2023-11-09_143506_.jpg,9,D1,2,Chem3_25,
well_43_2023-11-09_143512_.jpg,3,D1,2,Chem3_25,
well_44_2023-11-09_143518_.jpg,5,D1,2,Chem3_25,
well_45_2023-11-09_143523_.jpg,14,D1,2,Chem3_25,
well_46_2023-11-09_143529_.jpg,13,D1,2,Chem3_25,
well_47_2023-11-09_143534_.jpg,10,D1,2,Chem3_25,
well_48_2023-11-09_143540_.jpg,11,D1,2,Chem3_25,
well_25_2023-11-09_153108_.jpg,0,D3,2,Chem3_25,
well_26_2023-11-09_153113_.jpg,0,D3,2,Chem3_25,
well_27_2023-11-09_153119_.jpg,2,D3,2,Chem3_25,
well_28_2023-11-09_153125_.jpg,1,D3,2,Chem3_25,
well_29_2023-11-09_153130_.jpg,3,D3,2,Chem3_25,
well_30_2023-11-09_153136_.jpg,1,D3,2,Chem3_25,
well_31_2023-11-09_153141_.jpg,3,D3,2,Chem3_25,
well_32_2023-11-09_153147_.jpg,0,D3,2,Chem3_25,
well_33_2023-11-09_153152_.jpg,1,D3,2,Chem3_25,
well_34_2023-11-09_153158_.jpg,2,D3,2,Chem3_25,
well_35_2023-11-09_153203_.jpg,0,D3,2,Chem3_25,
well_36_2023-11-09_153209_.jpg,3,D3,2,Chem3_25,
well_37_2023-11-09_153215_.jpg,0,D3,2,Chem3_25,
well_38_2023-11-09_153221_.jpg,2,D3,2,Chem3_25,
well_39_2023-11-09_153226_.jpg,3,D3,2,Chem3_25,
well_40_2023-11-09_153232_.jpg,6,D3,2,Chem3_25,
well_41_2023-11-09_153237_.jpg,3,D3,2,Chem3_25,
well_42_2023-11-09_153243_.jpg,2,D3,2,Chem3_25,
well_43_2023-11-09_153248_.jpg,0,D3,2,Chem3_25,
well_44_2023-11-09_153254_.jpg,0,D3,2,Chem3_25,
well_45_2023-11-09_153300_.jpg,0,D3,2,Chem3_25,
well_46_2023-11-09_153305_.jpg,3,D3,2,Chem3_25,
well_47_2023-11-09_153311_.jpg,7,D3,2,Chem3_25,
well_48_2023-11-09_153316_.jpg,1,D3,2,Chem3_25,
well_1_2023-12-15_154725_.jpg,0,D1,3,WT,
well_2_2023-12-15_154302_.jpg,12,D1,3,WT,
well_3_2023-12-15_154308_.jpg,0,D1,3,WT,
well_4_2023-12-15_154313_.jpg,8,D1,3,WT,
well_5_2023-12-15_154319_.jpg,6,D1,3,WT,
well_6_2023-12-15_154324_.jpg,1,D1,3,WT,
well_7_2023-12-15_154330_.jpg,11,D1,3,WT,
well_8_2023-12-15_154336_.jpg,0,D1,3,WT,
well_9_2023-12-15_154341_.jpg,0,D1,3,WT,
well_10_2023-12-15_154347_.jpg,0,D1,3,WT,
well_11_2023-12-15_154820_.jpg,0,D1,3,WT,
well_12_2023-12-15_154358_.jpg,1,D1,3,WT,
well_13_2023-12-15_154403_.jpg,9,D1,3,WT,
well_14_2023-12-15_154409_.jpg,2,D1,3,WT,
well_15_2023-12-15_154415_.jpg,0,D1,3,WT,
well_16_2023-12-15_154420_.jpg,0,D1,3,WT,
well_17_2023-11-09_165946_.jpg,98,D1,3,DMSO,
well_18_2023-11-09_165951_.jpg,112,D1,3,DMSO,
well_19_2023-11-09_165957_.jpg,72,D1,3,DMSO,
well_20_2023-11-09_170002_.jpg,70,D1,3,DMSO,
well_21_2023-11-09_170008_.jpg,39,D1,3,DMSO,
well_22_2023-11-09_170014_.jpg,94,D1,3,DMSO,
well_23_2023-11-09_170019_.jpg,62,D1,3,DMSO,
well_24_2023-11-09_170025_.jpg,84,D1,3,DMSO,
well_25_2023-11-09_170030_.jpg,54,D1,3,DMSO,
well_26_2023-11-09_170036_.jpg,104,D1,3,DMSO,
well_27_2023-11-09_170042_.jpg,66,D1,3,DMSO,
well_28_2023-11-09_170047_.jpg,71,D1,3,DMSO,
well_29_2023-11-09_170053_.jpg,79,D1,3,DMSO,
well_30_2023-11-09_170058_.jpg,50,D1,3,DMSO,
well_31_2023-11-09_170104_.jpg,34,D1,3,DMSO,
well_32_2023-11-09_170110_.jpg,40,D1,3,DMSO,
well_17_2023-12-15_154426_.jpg,0,D3,3,DMSO,
well_18_2023-12-15_154431_.jpg,3,D3,3,DMSO,
well_19_2023-12-15_154437_.jpg,0,D3,3,DMSO,
well_20_2023-12-15_154443_.jpg,11,D3,3,DMSO,
well_21_2023-12-15_154448_.jpg,3,D3,3,DMSO,
well_22_2023-12-15_154454_.jpg,2,D3,3,DMSO,
well_23_2023-12-15_154459_.jpg,1,D3,3,DMSO,
well_24_2023-12-15_154505_.jpg,0,D3,3,DMSO,
well_25_2023-12-15_154510_.jpg,3,D3,3,DMSO,
well_26_2023-12-15_154516_.jpg,1,D3,3,DMSO,
well_27_2023-12-15_154522_.jpg,0,D3,3,DMSO,
well_28_2023-12-15_154527_.jpg,5,D3,3,DMSO,
well_29_2023-12-15_154533_.jpg,0,D3,3,DMSO,
well_30_2023-12-15_154538_.jpg,1,D3,3,DMSO,
well_31_2023-12-15_154544_.jpg,1,D3,3,DMSO,
well_32_2023-12-15_154550_.jpg,1,D3,3,DMSO,
well_2_2023-11-09_170817_.jpg,82,D1,3,Rap_0.1,
well_3_2023-11-09_170822_.jpg,86,D1,3,Rap_0.1,
well_4_2023-11-09_170828_.jpg,59,D1,3,Rap_0.1,
well_5_2023-11-09_170833_.jpg,69,D1,3,Rap_0.1,
well_6_2023-11-09_170839_.jpg,67,D1,3,Rap_0.1,
well_7_2023-11-09_170845_.jpg,64,D1,3,Rap_0.1,
well_9_2023-11-09_170856_.jpg,35,D1,3,Rap_0.1,
well_10_2023-11-09_170901_.jpg,65,D1,3,Rap_0.1,
well_11_2023-11-09_170907_.jpg,39,D1,3,Rap_0.1,
well_12_2023-11-09_170913_.jpg,47,D1,3,Rap_0.1,
well_13_2023-11-09_170918_.jpg,48,D1,3,Rap_0.1,
well_14_2023-11-09_170924_.jpg,63,D1,3,Rap_0.1,
well_15_2023-11-09_170929_.jpg,72,D1,3,Rap_0.1,
well_16_2023-11-09_170935_.jpg,38,D1,3,Rap_0.1,
well_2_2023-12-15_160255_.jpg,41,D3,3,Rap_0.1,
well_3_2023-12-15_160300_.jpg,42,D3,3,Rap_0.1,
well_4_2023-12-15_160306_.jpg,52,D3,3,Rap_0.1,
well_5_2023-12-15_160311_.jpg,0,D3,3,Rap_0.1,
well_6_2023-12-15_160317_.jpg,30,D3,3,Rap_0.1,
well_7_2023-12-15_160322_.jpg,9,D3,3,Rap_0.1,
well_9_2023-12-15_160333_.jpg,26,D3,3,Rap_0.1,
well_10_2023-12-15_160339_.jpg,42,D3,3,Rap_0.1,
well_11_2023-12-15_160345_.jpg,36,D3,3,Rap_0.1,
well_12_2023-12-15_160350_.jpg,72,D3,3,Rap_0.1,
well_13_2023-12-15_160356_.jpg,46,D3,3,Rap_0.1,
well_14_2023-12-15_160401_.jpg,13,D3,3,Rap_0.1,
well_15_2023-12-15_160407_.jpg,24,D3,3,Rap_0.1,
well_16_2023-12-15_160412_.jpg,17,D3,3,Rap_0.1,
well_17_2023-11-09_170941_.jpg,42,D1,3,Rap_10,
well_18_2023-11-09_170946_.jpg,42,D1,3,Rap_10,
well_19_2023-11-09_170952_.jpg,45,D1,3,Rap_10,
well_20_2023-11-09_170958_.jpg,46,D1,3,Rap_10,
well_21_2023-11-09_171003_.jpg,65,D1,3,Rap_10,
well_22_2023-11-09_171009_.jpg,60,D1,3,Rap_10,
well_23_2023-11-09_171014_.jpg,83,D1,3,Rap_10,
well_24_2023-11-09_171020_.jpg,28,D1,3,Rap_10,
well_25_2023-11-09_171026_.jpg,31,D1,3,Rap_10,
well_26_2023-11-09_171032_.jpg,60,D1,3,Rap_10,
well_27_2023-11-09_171037_.jpg,68,D1,3,Rap_10,
well_28_2023-11-09_171043_.jpg,25,D1,3,Rap_10,
well_29_2023-11-09_171048_.jpg,49,D1,3,Rap_10,
well_30_2023-11-09_171054_.jpg,65,D1,3,Rap_10,
well_31_2023-11-09_171059_.jpg,56,D1,3,Rap_10,
well_32_2023-11-09_171105_.jpg,79,D1,3,Rap_10,
well_17_2023-12-15_160418_.jpg,2,D3,3,Rap_10,
well_18_2023-12-15_160424_.jpg,39,D3,3,Rap_10,
well_19_2023-12-15_160429_.jpg,33,D3,3,Rap_10,
well_20_2023-12-15_160435_.jpg,20,D3,3,Rap_10,
well_21_2023-12-15_160440_.jpg,0,D3,3,Rap_10,
well_22_2023-12-15_160446_.jpg,24,D3,3,Rap_10,
well_23_2023-12-15_160452_.jpg,18,D3,3,Rap_10,
well_24_2023-12-15_160457_.jpg,6,D3,3,Rap_10,
well_25_2023-12-15_160503_.jpg,32,D3,3,Rap_10,
well_26_2023-12-15_160508_.jpg,30,D3,3,Rap_10,
well_27_2023-12-15_160514_.jpg,15,D3,3,Rap_10,
well_28_2023-12-15_160519_.jpg,57,D3,3,Rap_10,
well_29_2023-12-15_160525_.jpg,12,D3,3,Rap_10,
well_30_2023-12-15_160531_.jpg,6,D3,3,Rap_10,
well_31_2023-12-15_160536_.jpg,15,D3,3,Rap_10,
well_32_2023-12-15_160542_.jpg,22,D3,3,Rap_10,
well_33_2023-11-09_171111_.jpg,6,D1,3,Rap_25,
well_34_2023-11-09_171116_.jpg,39,D1,3,Rap_25,
well_35_2023-11-09_171122_.jpg,42,D1,3,Rap_25,
well_36_2023-11-09_171127_.jpg,50,D1,3,Rap_25,
well_37_2023-11-09_171133_.jpg,49,D1,3,Rap_25,
well_38_2023-11-09_171138_.jpg,58,D1,3,Rap_25,
well_39_2023-11-09_171144_.jpg,57,D1,3,Rap_25,
well_40_2023-11-09_171150_.jpg,37,D1,3,Rap_25,
well_42_2023-11-09_171201_.jpg,64,D1,3,Rap_25,
well_43_2023-11-09_171206_.jpg,16,D1,3,Rap_25,
well_44_2023-11-09_171212_.jpg,52,D1,3,Rap_25,
well_45_2023-11-09_171217_.jpg,28,D1,3,Rap_25,
well_46_2023-11-09_171223_.jpg,45,D1,3,Rap_25,
well_47_2023-11-09_171229_.jpg,34,D1,3,Rap_25,
well_33_2023-12-15_160547_.jpg,0,D3,3,Rap_25,
well_34_2023-12-15_160553_.jpg,2,D3,3,Rap_25,
well_35_2023-12-15_160559_.jpg,3,D3,3,Rap_25,
well_36_2023-12-15_160604_.jpg,1,D3,3,Rap_25,
well_37_2023-12-15_160610_.jpg,4,D3,3,Rap_25,
well_38_2023-12-15_160615_.jpg,4,D3,3,Rap_25,
well_39_2023-12-15_160621_.jpg,3,D3,3,Rap_25,
well_40_2023-12-15_160627_.jpg,1,D3,3,Rap_25,
well_42_2023-12-15_160638_.jpg,0,D3,3,Rap_25,
well_43_2023-12-15_160643_.jpg,1,D3,3,Rap_25,
well_44_2023-12-15_160649_.jpg,3,D3,3,Rap_25,
well_45_2023-12-15_160654_.jpg,1,D3,3,Rap_25,
well_46_2023-12-15_160700_.jpg,1,D3,3,Rap_25,
well_47_2023-12-15_160705_.jpg,1,D3,3,Rap_25,
well_1_2023-12-13_150258_.jpg,82,D1,3,Chem3_0.1,
well_2_2023-12-13_150304_.jpg,73,D1,3,Chem3_0.1,
well_3_2023-12-13_150309_.jpg,95,D1,3,Chem3_0.1,
well_4_2023-12-13_150315_.jpg,109,D1,3,Chem3_0.1,
well_5_2023-12-13_150320_.jpg,68,D1,3,Chem3_0.1,
well_6_2023-12-13_150326_.jpg,99,D1,3,Chem3_0.1,
well_7_2023-12-13_150331_.jpg,40,D1,3,Chem3_0.1,
well_8_2023-12-13_150337_.jpg,8,D1,3,Chem3_0.1,
well_9_2023-12-13_150343_.jpg,93,D1,3,Chem3_0.1,
well_10_2023-12-13_150348_.jpg,97,D1,3,Chem3_0.1,
well_11_2023-12-13_150354_.jpg,97,D1,3,Chem3_0.1,
well_12_2023-12-13_150359_.jpg,123,D1,3,Chem3_0.1,
well_13_2023-12-13_150405_.jpg,129,D1,3,Chem3_0.1,
well_14_2023-12-13_150411_.jpg,47,D1,3,Chem3_0.1,
well_15_2023-12-13_150416_.jpg,110,D1,3,Chem3_0.1,
well_16_2023-12-13_150422_.jpg,63,D1,3,Chem3_0.1,
well_2_2023-12-15_162120_.jpg,76,D3,3,Chem3_0.1,
well_3_2023-12-15_162126_.jpg,66,D3,3,Chem3_0.1,
well_4_2023-12-15_162131_.jpg,99,D3,3,Chem3_0.1,
well_5_2023-12-15_162137_.jpg,38,D3,3,Chem3_0.1,
well_6_2023-12-15_162143_.jpg,80,D3,3,Chem3_0.1,
well_7_2023-12-15_162148_.jpg,41,D3,3,Chem3_0.1,
well_9_2023-12-15_162200_.jpg,67,D3,3,Chem3_0.1,
well_10_2023-12-15_162205_.jpg,47,D3,3,Chem3_0.1,
well_11_2023-12-15_162211_.jpg,46,D3,3,Chem3_0.1,
well_12_2023-12-15_162217_.jpg,78,D3,3,Chem3_0.1,
well_13_2023-12-15_162222_.jpg,58,D3,3,Chem3_0.1,
well_14_2023-12-15_162228_.jpg,25,D3,3,Chem3_0.1,
well_15_2023-12-15_162234_.jpg,59,D3,3,Chem3_0.1,
well_16_2023-12-15_162240_.jpg,31,D3,3,Chem3_0.1,
well_17_2023-12-13_150428_.jpg,50,D1,3,Chem3_10,
well_18_2023-12-13_150433_.jpg,90,D1,3,Chem3_10,
well_19_2023-12-13_150439_.jpg,33,D1,3,Chem3_10,
well_20_2023-12-13_150444_.jpg,99,D1,3,Chem3_10,
well_21_2023-12-13_150450_.jpg,82,D1,3,Chem3_10,
well_22_2023-12-13_150456_.jpg,40,D1,3,Chem3_10,
well_23_2023-12-13_150501_.jpg,110,D1,3,Chem3_10,
well_24_2023-12-13_150507_.jpg,93,D1,3,Chem3_10,
well_25_2023-12-13_150512_.jpg,96,D1,3,Chem3_10,
well_26_2023-12-13_150518_.jpg,95,D1,3,Chem3_10,
well_27_2023-12-13_150523_.jpg,73,D1,3,Chem3_10,
well_28_2023-12-13_150529_.jpg,83,D1,3,Chem3_10,
well_29_2023-12-13_150535_.jpg,103,D1,3,Chem3_10,
well_30_2023-12-13_150540_.jpg,95,D1,3,Chem3_10,
